CAMPUS_NAME,SSBSECT_SUBJ_CODE,SSBSECT_CRSE_NUMB,SSBSECT_CRN,SSBSECT_CAMP_CODE,SPRIDEN_LAST_NAME,SPRIDEN_FIRST_NAME,ID,FAKE_ID,SSBSECT_SEQ_NUMB,SFRSTCR_TERM_CODE,SSRMEET_BEGIN_TIME,SSRMEET_END_TIME,SSRMEET_BLDG_CODE,SSRMEET_ROOM_CODE,DAYS,STVLANG_DESC,SCBCRSE_TITLE,STVNATN_NATION,STVRSTS_INCL_SECT_ENRL,STUDENT_LEVEL,COLLEGE,DEPARTMENT,DEGREE,MAJOR,GPA_OVERALL,EMAIL
Online,MATH,1401,54153,PF,Smith,Omar,2759509,2329699,32,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,GENL,3.07,osmith79@student.gsu.edu
Online,MATH,1111,51736,PF,Brown,Heather,2752580,2928365,22,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,US,BU,ACCT,BBA,AC,3.33,hbrown30@student.gsu.edu
Online,MATH,997,54750,PF,Scott,Gail,2880247,2999268,10,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,GENL,2.18,gscott1@student.gsu.edu
Online,MATH,1001,54657,PF,Smith,Brian,2723729,900494001,16,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,US,NS,RT,0,1,2.21,bsmith75@student.gsu.edu
Online,MATH,999,54701,PF,Porter,George,2863069,2179094,22,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,4,gporter48@student.gsu.edu
Online,MATH,1401,54755,PF,Smith,Carla,2862801,2234433,26,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,KIHT,2.11,csmith73@student.gsu.edu
Online,MATH,996,54677,PF,Frye,Keith,2720903,2112563,10,202505,TBA,,ONLINE,,,Igbo; Ebo; Ibo,SUPPORT FOR ELEM STATISTICS,Nigeria,Y,UA,PC,,ASCC,HLHP,2.75,kfrye34@student.gsu.edu
Online,MATH,1401,52517,PF,Mueller,Ryan,2865151,2352883,44,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,US,BU,ENI,BBA,PENI,3.64,rmueller36@student.gsu.edu
Online,MATH,999,51719,PF,Rivera,Julie,2706410,2020377,18,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.38,jrivera68@student.gsu.edu
Online,MATH,1401,54755,PF,Larson,Philip,2943762,2007115,26,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,3.1,plarson80@student.gsu.edu
Online,MATH,1401,52515,PF,Hodge,Ariel,2499745,2442259,50,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,2.6,ahodge54@student.gsu.edu
Online,MATH,1001,54656,PF,Rice,Cody,2463366,2550370,18,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,ENGR,1.83,crice13@student.gsu.edu
Alpharetta,MATH,999,54155,PA,Hughes,Lisa,2460268,2186376,8,202505,13:00,14:50,AB,113,TR,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,3.62,lhughes35@student.gsu.edu
Online,MATH,1001,53989,PF,Coffey,Thomas,2573320,2034270,20,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BADM,0.69,tcoffey81@student.gsu.edu
Online,MATH,1111,54702,PF,Lewis,Brad,2813268,2963557,40,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,3.52,blewis51@student.gsu.edu
Online,MATH,1001,52259,PF,Ortega,Michael,2862419,2283578,28,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,ARTS,0.37,mortega77@student.gsu.edu
Online,MATH,1001,51726,PF,Key,Stephanie,2788337,2892694,36,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BIOL,1.5,skey86@student.gsu.edu
Online,MATH,1001,51726,PF,Jimenez,Kathryn,2830569,2054431,36,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,3.8,kjimenez8@student.gsu.edu
Online,MATH,1401,53037,PF,Clay,Miranda,2503060,2526022,24,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,SOCW,3.67,mclay31@student.gsu.edu
Online,MATH,1401,53993,PF,Williams,Thomas,2725574,2366225,28,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,2.59,twilliams40@student.gsu.edu
Dunwoody -Associates courses,MATH,1111,51825,PN,Hicks,Jennifer,2668991,2840238,48,202505,8:00,10:45,NE,1380,MW,,COLLEGE ALGEBRA,,Y,US,BU,MGT,BBA,MGT,3.47,jhicks83@student.gsu.edu
Online,MATH,999,55526,PF,Frost,Charles,2909289,2424300,32,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,PHYS,3.33,cfrost73@student.gsu.edu
Online,MATH,999,51720,PF,Anderson,Katie,2813603,2755802,14,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.27,kanderson37@student.gsu.edu
Online,MATH,1111,55527,PF,Elliott,Rachel,2842455,2900259,54,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,1.4,relliott97@student.gsu.edu
Online,MATH,1111,54724,PF,Mcfarland,Antonio,1998420,2855538,44,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,2.28,amcfarland87@student.gsu.edu
Clarkston -Associates courses,MATH,1001,51730,PC,Solis,Mark,2800799,2237829,8,202505,10:00,12:45,CD,1120,TR,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,THTR,2.38,msolis85@student.gsu.edu
Decatur -Associates courses,MATH,997,54919,PS,Pope,Sarah,2674452,2497206,32,202505,10:00,10:55,SH,1500,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,3.14,spope1@student.gsu.edu
Decatur -Associates courses,MATH,1111,51608,PS,Martinez,James,2803938,900276054,50,202505,12:00,14:45,SH,1300,TR,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,3,jmartinez38@student.gsu.edu
Online,MATH,999,53481,PF,Reyes,Victoria,2703828,2124528,20,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,US,BU,MK,BBA,MK,2.6,vreyes53@student.gsu.edu
Online,MATH,1401,54755,PF,Rodriguez,Renee,2888404,2834134,26,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,4,rrodriguez45@student.gsu.edu
Online,MATH,1111,51742,PF,Ali,Leonard,1847155,2996320,26,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,PB,000P,4,lali56@student.gsu.edu
Decatur -Associates courses,MATH,1001,51607,PS,Bryan,Anne,2846432,2268260,52,202505,11:00,13:45,SH,1500,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,2.13,abryan72@student.gsu.edu
Online,MATH,1401,52519,PF,Goodwin,Brenda,2857349,2317628,40,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,2.97,bgoodwin74@student.gsu.edu
Dunwoody -Associates courses,MATH,1001,55158,PN,Sanders,Jennifer,2326672,2041278,101,202505,14:00,16:45,NE,1220,TR,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,PSYC,2.03,jsanders33@student.gsu.edu
Online,MATH,1401,52982,PF,Bailey,Desiree,2879152,2547676,52,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,0,dbailey84@student.gsu.edu
Online,MATH,1111,51736,PF,Mata,Amber,2730092,2563026,22,202505,TBA,,ONLINE,,,French,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,3.82,amata87@student.gsu.edu
Online,MATH,1401,53307,PF,Martin,Chase,2867793,2370815,34,202505,TBA,,ONLINE,,,Telugu,ELEMENTARY STATISTICS,India,Y,UA,PC,,0,000P,4,cmartin41@student.gsu.edu
Online,MATH,1001,53989,PF,Williams,Janet,2896693,2994162,20,202505,TBA,,ONLINE,,,English,QUANTITATIVE REASONING,China,Y,UA,PC,,ASCC,MATH,,jwilliams46@student.gsu.edu
Decatur -Associates courses,MATH,1001,51607,PS,Mason,Sherri,2119900,2857804,52,202505,11:00,13:45,SH,1500,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,SOCY,2.39,smason79@student.gsu.edu
Online,MATH,1111,53482,PF,Davis,Marie,2707657,2711421,36,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,US,BU,CIS,BBA,PCIS,2.63,mdavis44@student.gsu.edu
Clarkston -Associates courses,MATH,1001,51730,PC,Bailey,Rebecca,2848934,2808815,8,202505,10:00,12:45,CD,1120,TR,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,1.81,rbailey16@student.gsu.edu
Online,MATH,1111,51734,PF,Armstrong,William,2793411,2124333,34,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.09,warmstrong37@student.gsu.edu
Decatur -Associates courses,MATH,997,54919,PS,Davenport,John,900855089,2418123,32,202505,10:00,10:55,SH,1500,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.67,jdavenport95@student.gsu.edu
Online,MATH,1401,54678,PF,Mosley,Paul,2943267,2740898,36,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,2.96,pmosley25@student.gsu.edu
Clarkston -Associates courses,MATH,997,51711,PC,Campos,Martin,2891184,2300536,2,202505,13:00,13:55,CD,1120,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BADM,2.17,mcampos50@student.gsu.edu
Online,MATH,1001,52981,PF,Hinton,Donald,2936443,2953387,48,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CRJU,2,dhinton37@student.gsu.edu
Online,MATH,999,51722,PF,Mason,Jennifer,2614660,2156029,16,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,1.4,jmason85@student.gsu.edu
Alpharetta,MATH,1111,54156,PA,Walters,Brenda,2817202,2357360,12,202505,10:00,12:45,AB,113,TR,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,3.11,bwalters58@student.gsu.edu
Clarkston -Associates courses,MATH,997,51711,PC,Bailey,Logan,2933918,2782486,2,202505,13:00,13:55,CD,1120,TR,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,,lbailey56@student.gsu.edu
Online,MATH,1001,51727,PF,Powers,Shelly,900945855,2366315,38,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,1.8,spowers14@student.gsu.edu
Online,MATH,1001,51727,PF,Schmitt,Jennifer,2939879,2039467,38,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,KIHT,3.93,jschmitt95@student.gsu.edu
Online,MATH,1401,52519,PF,Brown,Terri,2716097,2851044,40,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,4,tbrown51@student.gsu.edu
Online,MATH,997,54750,PF,Roberson,Samuel,2234414,2171661,10,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,KIHT,0,sroberson69@student.gsu.edu
Dunwoody -Associates courses,MATH,1001,51826,PN,Hill,Rodney,2191648,2196599,50,202505,10:00,12:45,NE,1220,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,1.5,rhill9@student.gsu.edu
Online,MATH,1001,51728,PF,Rodriguez,Stacy,2891225,2826114,40,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,2.36,srodriguez93@student.gsu.edu
Online,MATH,999,52850,PF,Wilson,Joe,2725232,2125423,26,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,2.44,jwilson20@student.gsu.edu
Online,MATH,997,51709,PF,Parker,Gabriel,2886827,2304700,8,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.41,gparker69@student.gsu.edu
Decatur -Associates courses,MATH,1111,51608,PS,Rush,Erika,2898656,2790806,50,202505,12:00,14:45,SH,1300,TR,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CHEM,1.25,erush8@student.gsu.edu
Online,MATH,997,52258,PF,Decker,Natasha,2376524,900796663,16,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.63,ndecker6@student.gsu.edu
Online,MATH,1001,52407,PF,Mack,Matthew,2785456,2117214,32,202505,TBA,,ONLINE,,,English,QUANTITATIVE REASONING,Nigeria,Y,UA,PC,,ASCC,GENL,0.95,mmack36@student.gsu.edu
Online,MATH,1001,54760,PF,Scott,Maria,2775930,900336868,22,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CSCI,3,mscott25@student.gsu.edu
Online,MATH,997,52980,PF,Roberts,Jeremy,2144463,2513583,20,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BADM,3,jroberts54@student.gsu.edu
Online,MATH,1001,54657,PF,Sanders,Stephanie,2683070,2825594,16,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,0,000P,,ssanders94@student.gsu.edu
Dunwoody -Associates courses,MATH,1001,51826,PN,Keller,Douglas,900672034,2389930,50,202505,10:00,12:45,NE,1220,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,4,dkeller13@student.gsu.edu
Online,MATH,1401,53037,PF,Johnson,Kim,2826461,2062136,24,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.42,kjohnson29@student.gsu.edu
Online,MATH,1001,52981,PF,Rivera,Elijah,2685147,2595874,48,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BIOL,1.5,erivera77@student.gsu.edu
Online,MATH,1401,52520,PF,Riddle,Joshua,2870238,2471043,38,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,4,jriddle82@student.gsu.edu
Online,MATH,1001,54656,PF,Kelly,Tracy,2674171,2614076,18,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,2.79,tkelly14@student.gsu.edu
Online,MATH,996,54677,PF,Mosley,Paul,2943267,2740898,10,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,BADM,2.96,pmosley25@student.gsu.edu
Dunwoody -Associates courses,MATH,1401,55131,PN,Wilson,Abigail,2732122,2208853,59,202505,11:00,13:45,NE,290,MW,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.08,awilson54@student.gsu.edu
Online,MATH,1401,52986,PF,Reynolds,Shelley,2968512,2617047,56,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,,sreynolds64@student.gsu.edu
Online,MATH,1001,52981,PF,Davis,Melanie,2865167,2541840,48,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,PSYC,2.33,mdavis38@student.gsu.edu
Online,MATH,1401,52984,PF,Guerrero,Erin,2862092,2196510,54,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,,eguerrero16@student.gsu.edu
Online,MATH,997,52980,PF,Green,Michael,2851189,2287160,20,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BADM,1.77,mgreen61@student.gsu.edu
Online,MATH,997,51710,PF,Jackson,Brandy,2855335,2765416,6,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,0,bjackson38@student.gsu.edu
Clarkston -Associates courses,MATH,1001,51730,PC,Levy,Lorraine,2899407,2192948,8,202505,10:00,12:45,CD,1120,TR,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,0,llevy67@student.gsu.edu
Online,MATH,999,54701,PF,Lin,Claudia,2824254,2323206,22,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,3.56,clin90@student.gsu.edu
Online,MATH,999,54701,PF,Morris,John,2810242,2510563,22,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,ENGR,3.05,jmorris58@student.gsu.edu
Online,MATH,1001,52260,PF,Bradshaw,Grace,2782062,2729267,26,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CRJU,2.14,gbradshaw27@student.gsu.edu
Online,MATH,1401,52520,PF,Montgomery,Christopher,2520804,900078671,38,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,PB,000P,2.63,cmontgomery50@student.gsu.edu
Online,MATH,1001,51729,PF,Russo,Carrie,1990945,2315707,42,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,SPMT,2.69,crusso92@student.gsu.edu
Online,MATH,1001,52407,PF,Marquez,Lauren,2748616,2599110,32,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,3.94,lmarquez42@student.gsu.edu
Online,MATH,996,54754,PF,Jones,Michael,1591976,2039101,4,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,GENL,3.58,mjones67@student.gsu.edu
Decatur -Associates courses,MATH,1111,51608,PS,Khan,Ryan,2895911,2542628,50,202505,12:00,14:45,SH,1300,TR,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,3,rkhan56@student.gsu.edu
Online,MATH,1001,52260,PF,Clayton,Matthew,2779574,2653090,26,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,POLY,1.51,mclayton70@student.gsu.edu
Online,MATH,1401,54950,PF,Moore,Christopher,2896260,2884105,22,202505,10:00,12:45,ONLINE,,TR,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,4,cmoore70@student.gsu.edu
Online,MATH,1001,53489,PF,Walters,Jennifer,2690732,900418127,14,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,KIHT,2.67,jwalters83@student.gsu.edu
Online,MATH,999,54701,PF,Wilson,Sheila,2208497,2078708,22,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,GENL,3.69,swilson25@student.gsu.edu
Online,MATH,1001,52260,PF,Mahoney,Joseph,2820088,2457933,26,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,CRJU,0.67,jmahoney93@student.gsu.edu
Decatur -Associates courses,MATH,999,51606,PS,Turner,Malik,2845383,2213918,30,202505,10:00,11:50,SH,1300,TR,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,1.91,mturner53@student.gsu.edu
Online,MATH,1001,52407,PF,Stewart,Jodi,2799636,2514839,32,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,0,jstewart19@student.gsu.edu
Online,MATH,996,54680,PF,Smith,Jeffrey,2941225,2076893,6,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.78,jsmith86@student.gsu.edu
Online,MATH,997,52258,PF,Wagner,Albert,2032842,2995869,16,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,PSYC,0,awagner18@student.gsu.edu
Alpharetta,MATH,999,54155,PA,Wilson,Matthew,2836167,2406302,8,202505,13:00,14:50,AB,113,TR,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,2.39,mwilson19@student.gsu.edu
Online,MATH,999,54701,PF,Lewis,Brad,2813268,2963557,22,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,3.52,blewis51@student.gsu.edu
Online,MATH,1111,51735,PF,Hendricks,Justin,2873071,2545857,20,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BIOL,2.85,jhendricks48@student.gsu.edu
Online,MATH,997,52258,PF,Smith,Daniel,2885173,2626055,16,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,AACC,COMM,,dsmith56@student.gsu.edu
Online,MATH,996,52512,PF,Yang,Brandon,2827569,2274500,8,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,BADM,0.55,byang52@student.gsu.edu
Online,MATH,997,51710,PF,Lewis,Julie,900915030,2404697,6,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,CSCI,0,jlewis97@student.gsu.edu
Online,MATH,1401,54681,PF,Arnold,Adam,2822535,900782170,46,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,0,000P,,aarnold29@student.gsu.edu
Decatur -Associates courses,MATH,1001,54920,PS,Peterson,Robert,1879787,900902500,54,202505,11:00,13:45,SH,1500,TR,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,2.98,rpeterson96@student.gsu.edu
Decatur -Associates courses,MATH,997,51605,PS,Madden,Joshua,2942198,2984255,30,202505,10:00,10:55,SH,1500,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,,jmadden60@student.gsu.edu
Online,MATH,996,53494,PF,Gomez,Catherine,900623598,2238161,12,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,AACC,ARTS,1.95,cgomez62@student.gsu.edu
Decatur -Associates courses,MATH,997,51605,PS,Sanchez,Nicole,2887121,2870394,30,202505,10:00,10:55,SH,1500,MW,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,BADM,3,nsanchez82@student.gsu.edu
Clarkston -Associates courses,MATH,999,52408,PC,Parsons,Megan,2740026,2907783,10,202505,13:00,14:50,CH,3190,MW,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,KIHT,3.23,mparsons96@student.gsu.edu
Online,MATH,1111,51734,PF,Abbott,Gabriella,2728569,2986315,34,202505,TBA,,ONLINE,,,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,1.48,gabbott35@student.gsu.edu
Online,MATH,999,55526,PF,Mack,Debra,2697116,2635736,32,202505,TBA,,ONLINE,,,,SUPPORT FOR COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,BADM,2.76,dmack51@student.gsu.edu
Online,MATH,1401,53307,PF,Ward,Kyle,2818635,2253759,34,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.52,kward43@student.gsu.edu
Online,MATH,1001,54657,PF,Anderson,Joseph,2969758,2645060,16,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLHP,,janderson6@student.gsu.edu
Online,MATH,1401,54681,PF,Moore,Matthew,2937416,2998362,46,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,,mmoore56@student.gsu.edu
Clarkston -Associates courses,MATH,1111,52409,PC,Li,Andre,2720728,2803291,14,202505,10:00,12:45,CH,3190,MW,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,HLHP,2.72,ali61@student.gsu.edu
Online,MATH,1001,51727,PF,Berger,Courtney,2933927,2501639,38,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,HLRT,2.39,cberger61@student.gsu.edu
Clarkston -Associates courses,MATH,1111,52409,PC,Byrd,Larry,2798762,2117754,14,202505,10:00,12:45,CH,3190,MW,,COLLEGE ALGEBRA,,Y,UA,PC,,ASCC,CSCI,1.76,lbyrd12@student.gsu.edu
Online,MATH,996,53494,PF,Alvarez,John,2343758,2254219,12,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,GENL,2.85,jalvarez78@student.gsu.edu
Online,MATH,996,52983,PF,Morales,Lynn,2899114,2199578,2,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,HLHP,0.33,lmorales92@student.gsu.edu
Decatur -Associates courses,MATH,1001,51607,PS,Robertson,Catherine,2943442,2319169,52,202505,11:00,13:45,SH,1500,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,PSYC,,crobertson38@student.gsu.edu
Dunwoody -Associates courses,MATH,1001,51826,PN,Ellis,Adrienne,2896220,2834695,50,202505,10:00,12:45,NE,1220,MW,,QUANTITATIVE REASONING,,Y,UA,PC,,ASCC,BIOL,0,aellis76@student.gsu.edu
Online,MATH,1111,51742,PF,Cole,Jacob,2714178,2637019,26,202505,TBA,,ONLINE,,,French,COLLEGE ALGEBRA,"Congo, Democratic Rep of the",Y,UA,PC,,ASCC,BADM,2.53,jcole37@student.gsu.edu
Online,MATH,1401,54755,PF,Herrera,Tina,900787543,2634629,26,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,3.29,therrera23@student.gsu.edu
Online,MATH,1401,54153,PF,Doyle,Jacob,2708453,900437749,32,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,HLHP,1,jdoyle93@student.gsu.edu
Online,MATH,1401,54755,PF,Crawford,Terri,2849064,2309105,26,202505,TBA,,ONLINE,,,,ELEMENTARY STATISTICS,,Y,UA,PC,,ASCC,BADM,2.88,tcrawford85@student.gsu.edu
Online,MATH,1001,52261,PF,Russell,Angela,900731510,2769776,24,202505,TBA,,ONLINE,,,,QUANTITATIVE REASONING,,Y,UA,PC,,AACC,ARTS,2.36,arussell58@student.gsu.edu
Online,MATH,996,54677,PF,Clark,Mitchell,2666893,2722909,10,202505,TBA,,ONLINE,,,,SUPPORT FOR ELEM STATISTICS,,Y,UA,PC,,ASCC,BIOL,2.18,mclark16@student.gsu.edu
Online,MATH,997,51710,PF,Carpenter,Russell,2036511,2660769,6,202505,TBA,,ONLINE,,,,SUPPORT FOR QUANT REASONING,,Y,UA,PC,,ASCC,HLHP,2.57,rcarpenter77@student.gsu.edu
